file_name,compound_name,A,B,C,Ae,Be,Ce,De,Ee,Fe,Ge,Density,Volume,T_boil
PVAP_isobutylisothiocyanate.tab,isobutylisothiocyanate,14.92974418,4038.79506593,-47.56486623,72.58507375,-9684.22859591,0.0,0.0,-7.77069235,265320.0,-2.0,0.93326608,0.20496854,439.2469612408587
PVAP_isobutylisovalerate.tab,isobutylisovalerate,15.47285131,4584.83846416,-48.30807304,82.51020208,-11146.29844455,0.0,0.0,-9.03550688,309350.0,-2.0,0.86005626,0.30551712,470.69793927703273
PVAP_isobutylmethacrylate.tab,isobutylmethacrylate,15.09616842,4187.43062545,-48.61667561,75.55589485,-10096.32981929,0.0,0.0,-8.15018137,272120.0,-2.0,0.87466462,0.26995788,448.2632177194362
PVAP_isobutylnitrate.tab,isobutylnitrate,14.00514443,3081.9525229,-53.91396802,56.16511155,-7128.62222039,0.0,0.0,-5.6935234,139640.0,-2.0,0.98531673,0.20075051,382.24192075711926
PVAP_isobutylnitrite.tab,isobutylnitrite,13.91279754,2650.27413199,-52.30846752,54.22594433,-6561.25473858,0.0,0.0,-5.43850384,168900.0,-2.0,0.88380131,0.19374847,337.453907558624
PVAP_isobutylphenylacetate.tab,isobutylphenylacetate,16.02453057,6022.52527056,-46.65914489,92.29616059,-13466.12207261,0.0,0.0,-10.28295993,314500.0,-2.0,0.9900196,0.32246589,574.6637954046054
PVAP_isobutylpropionate.tab,isobutylpropionate,14.87119191,3928.65653459,-49.31382295,71.62780928,-9466.17745824,0.0,0.0,-7.65229881,249500.0,-2.0,0.87579144,0.24683758,432.49051885300514
PVAP_isobutylsalicylate.tab,isobutylsalicylate,15.559318,5627.51710887,-45.02201013,84.75712402,-12398.89893159,0.0,0.0,-9.326767,293300.0,-2.0,1.05945754,0.30442314,559.3739809628919
PVAP_isobutylvinylether.tab,isobutylvinylether,14.38018939,3095.78260987,-50.3027039,62.46740529,-7790.66907537,0.0,0.0,-6.48314246,221500.0,-2.0,0.7784513,0.21365334,367.43323121966836
PVAP_isobutyricacid.tab,isobutyricacid,14.01511005,2896.56852303,-112.86122871,62.15654978,-5714.88083348,0.0,0.0,-6.76748539,-541520.0,-2.0,0.95740434,0.15281184,421.1125111225988
PVAP_isobutyricanhydride.tab,isobutyricanhydride,15.26288778,4894.48710313,-47.35362032,78.65094298,-11074.52008218,0.0,0.0,-8.54694976,261300.0,-2.0,0.94377949,0.27833862,507.16497773349136
PVAP_isobutyrylchloride.tab,isobutyrylchloride,14.15072974,3079.62288915,-51.77983603,58.08085453,-7333.50060937,0.0,0.0,-5.92745499,172430.0,-2.0,0.99545065,0.17774133,374.84894749084606
PVAP_isocamphylcyclohexanol_a.tab,isocamphylcyclohexanol_a,15.28482054,5717.72244261,-88.91586341,53.94643404,-7608.33735658,0.0,0.0,-5.48412941,-824570.0,-2.0,0.96637378,0.40620118,624.9613529531821
PVAP_isocaproicacid.tab,isocaproicacid,14.52568051,3489.08031082,-108.39069311,65.53383962,-6458.68653469,0.0,0.0,-7.17206924,-615080.0,-2.0,0.93013365,0.20737492,460.5616821716885
PVAP_isocil.tab,isocil,16.08161703,7177.12826237,-64.07034582,93.61584172,-14089.821945,0.0,0.0,-10.54584427,-76973.66289638,-2.0,1.53709932,0.2669331,690.1674006951848
PVAP_isocyanatobenzene.tab,isocyanatobenzene,14.30951799,3704.11354313,-47.72223312,61.34547538,-8280.3920139,0.0,0.0,-6.34341709,185710.0,-2.0,1.05809054,0.18694586,429.93695844922246
PVAP_isocyanatomethane.tab,isocyanatomethane,13.29741696,2092.68103991,-55.91940445,42.28604374,-4859.08298853,0.0,0.0,-3.91705656,87788.80979509,-2.0,0.85023198,0.11142409,297.0371412009042
PVAP_isocyanicacid.tab,isocyanicacid,13.13985055,1929.423509,-64.22448516,38.43252617,-4256.71747978,0.0,0.0,-3.42957983,24579.68240591,-2.0,0.93872158,0.07610828,290.6423193942709
PVAP_isocyclocitral.tab,isocyclocitral,15.11516454,4769.83097458,-43.0300852,76.23135366,-10788.66512278,0.0,0.0,-8.23232653,291560.0,-2.0,0.91432782,0.27647757,497.4368302063788
PVAP_isocyclogeraniol.tab,isocyclogeraniol,14.24136828,4006.293871,-89.24956872,27.4975955,-3981.03955266,0.0,0.0,-1.97422738,-698030.0,-2.0,0.90819307,0.28203101,505.5728831682201
PVAP_isodamascon.tab,isodamascon,15.98006006,6047.95861738,-42.75968532,92.18419866,-13553.40368514,0.0,0.0,-10.26450213,360870.0,-2.0,0.91240614,0.34997483,575.0694897425586
PVAP_isodecyladehyde.tab,isodecyladehyde,15.80903379,4760.81281425,-51.39281192,87.91524597,-11779.82095107,0.0,0.0,-9.72396982,312590.0,-2.0,0.81868702,0.31695394,476.8186165216495
PVAP_isoeugenolmethylether.tab,isoeugenolmethylether,15.89450747,6022.06658303,-46.86573585,89.2618209,-13163.45547917,0.0,0.0,-9.89395631,283790.0,-2.0,1.03048057,0.28720164,580.9180149436999
PVAP_isoeugenylacetate.tab,isoeugenylacetate,16.2154881,6847.61789767,-47.2869209,96.6357761,-14649.15636249,0.0,0.0,-10.84872254,287230.0,-2.0,1.08111558,0.31677257,637.7436269185534
PVAP_isoeugenylphenylacetate.tab,isoeugenylphenylacetate,17.60988432,9114.77927916,-45.43629659,120.42518149,-19120.86200192,0.0,0.0,-13.86529688,377930.0,-2.0,1.1050388,0.42426467,747.0291376360876
PVAP_isofreshalnitrile.tab,isofreshalnitrile,15.73497918,6103.09445789,-41.96400224,87.22171271,-13135.27002167,0.0,0.0,-9.63021772,321670.0,-2.0,0.94595084,0.33229684,590.9690217198281
PVAP_isofreshal_a.tab,isofreshal_a,15.70540765,5632.8211573,-43.7250476,87.09271743,-12650.37866429,0.0,0.0,-9.61751866,329170.0,-2.0,0.93837653,0.34028897,551.7780212440838
PVAP_isofreshal_b.tab,isofreshal_b,15.718783,5653.41439351,-42.80830965,87.53010841,-12727.92183895,0.0,0.0,-9.67256652,342380.0,-2.0,0.94149514,0.3391618,552.1042824592893
PVAP_isofreshal_d.tab,isofreshal_d,15.65724248,5581.14436084,-43.04867901,86.30537704,-12536.20518261,0.0,0.0,-9.51655599,332920.0,-2.0,0.95201081,0.3354155,548.6370669004009
PVAP_isogeraniol.tab,isogeraniol,14.57092474,3948.38609025,-95.85195489,21.15863995,-2982.74197893,0.0,0.0,-1.116037,-867380.0,-2.0,0.8469946,0.30240878,492.57134837431437
PVAP_isojasmone.tab,isojasmone,15.68044705,5720.01266051,-43.71645452,85.93139943,-12615.89709772,0.0,0.0,-9.46579025,312630.0,-2.0,0.93272172,0.29240822,560.797793933054
PVAP_isoleucine.tab,isoleucine,13.76264716,3866.07452852,-156.6838195,1498.29692683,-149500.0,0.0,0.0,-200.09215477,11567000.0,-2.0,1.11106386,0.19604529,579.4683535624658
PVAP_isolongifolanon.tab,isolongifolanon,15.80898207,6060.99707162,-40.97590936,89.5921698,-13346.27917321,0.0,0.0,-9.93591442,357980.0,-2.0,0.9673653,0.37824684,582.5885653501111
PVAP_isomaltol.tab,isomaltol,14.08723817,3925.90970986,-61.6734925,55.71110774,-7703.73583014,0.0,0.0,-5.65109565,-16939.43047006,-2.0,1.21259392,0.17269727,476.2842326967267
PVAP_isomesityloxide.tab,isomesityloxide,14.42606559,3505.96480538,-49.90543221,62.00631359,-8124.52471102,0.0,0.0,-6.41834504,188180.0,-2.0,0.82789252,0.19685073,407.3748916264725
PVAP_isoniazid.tab,isoniazid,15.15959891,6103.43530369,-75.99426961,77.54471172,-11108.39764401,0.0,0.0,-8.56527811,-339920.0,-2.0,1.3072173,0.17420681,654.9982958519029
PVAP_isonicotinaldehydeoxime.tab,isonicotinaldehydeoxime,14.44153802,4212.35873262,-119.48871959,72.16245303,-6298.76095486,0.0,0.0,-8.30994863,-1149500.0,-2.0,1.21160405,0.16737623,548.3058722423959
PVAP_isonicotinicacid.tab,isonicotinicacid,14.4116553,4263.14067075,-116.61712639,75.6620697,-6964.7505759,0.0,0.0,-8.74462948,-1035600.0,-2.0,1.28591008,0.15897609,551.9281082257964
PVAP_isonicotinicacidethylester.tab,isonicotinicacidethylester,14.99610276,5063.76451492,-46.1761659,73.07103698,-10707.64828886,0.0,0.0,-7.83294111,210950.0,-2.0,1.13425303,0.22130215,534.1195984682377
PVAP_isonipecoticacid.tab,isonipecoticacid,14.18227594,4063.62737522,-146.18839228,16.54206751,1055.95329373,0.0,0.0,-1.07090493,-2333600.0,-2.0,1.30995753,0.16372391,571.078782573326
PVAP_isonitrobutane.tab,isonitrobutane,14.0817092,3360.68391496,-54.34196161,57.17551189,-7471.91813691,0.0,0.0,-5.82307061,120970.0,-2.0,0.9310831,0.18390964,409.46722612439305
PVAP_isonitrosoacetophenone.tab,isonitrosoacetophenone,13.55959274,4266.14124229,-88.67340194,-4.56494647,-1181.66459109,0.0,0.0,2.26610867,-992170.0,-2.0,1.20658404,0.20526143,565.8031855113859
PVAP_isononylalcohol.tab,isononylalcohol,14.64862793,3504.47705023,-112.06225357,46.14275245,-4206.75320564,0.0,0.0,-4.59431636,-897770.0,-2.0,0.79969456,0.2995415,461.4514923672549
PVAP_isooctanol.tab,isooctanol,14.68047783,3504.15830935,-112.33457027,48.7777674,-4455.61811413,0.0,0.0,-4.94617188,-879060.0,-2.0,0.81126482,0.26655891,460.5862033592856
PVAP_isopentanol.tab,isopentanol,13.97209442,2603.71578567,-121.41830936,44.59367222,-3328.82179156,0.0,0.0,-4.46309201,-783250.0,-2.0,0.79698309,0.18366054,399.77860922011257
PVAP_isopentyl(trimethyl)silane.tab,isopentyl(trimethyl)silane,15.71872225,3546.27150374,-53.47878118,84.31007061,-10267.76665263,0.0,0.0,-9.24419959,357800.0,-2.0,0.71969223,0.33301287,372.9515022698154
PVAP_isopentylbutanoate.tab,isopentylbutanoate,15.5580964,4674.10906578,-49.01707151,84.06952607,-11369.18470914,0.0,0.0,-9.23566097,309640.0,-2.0,0.87348844,0.30081899,476.2757761624486
PVAP_isopentylcyclohexanol_p.tab,isopentylcyclohexanol_p,14.92384234,4503.34479914,-100.15831507,51.29370412,-5922.53117543,0.0,0.0,-5.21369759,-853600.0,-2.0,0.89397557,0.31631504,537.1425267136389
PVAP_isopentyldimethylpyrazine.tab,isopentyldimethylpyrazine,15.80222361,5595.52523391,-43.88381563,88.82162436,-12779.54343357,0.0,0.0,-9.83660947,345370.0,-2.0,0.93206782,0.31760855,544.2039202650728
PVAP_isopentylideneisopentylamine.tab,isopentylideneisopentylamine,15.80618161,4655.59669373,-47.95091378,88.88219395,-11836.80263374,0.0,0.0,-9.84553823,365920.0,-2.0,0.78076166,0.33025551,464.0806745417846
PVAP_isopentyrate.tab,isopentyrate,15.6325291,4834.49331739,-47.98673346,85.44128527,-11668.21632476,0.0,0.0,-9.40890231,321110.0,-2.0,0.86318565,0.32751504,486.9196659426747
PVAP_isophorone.tab,isophorone,14.94574567,5143.93074451,-41.24601702,72.18680687,-10771.20076938,0.0,0.0,-7.71163129,249180.0,-2.0,0.94057097,0.24399998,539.3311613639846
PVAP_isophoronediisocyanate.tab,isophoronediisocyanate,15.98547548,6304.47429137,-44.12312497,92.58619171,-13812.0061268,0.0,0.0,-10.32298044,331230.0,-2.0,1.0015151,0.36855404,598.7457487422301
PVAP_isophthalamide.tab,isophthalamide,16.31626973,8769.65444477,-75.13875718,105.990587,-15994.06299537,0.0,0.0,-12.30867205,-467990.0,-2.0,1.33977636,0.203465,824.8140868139438
PVAP_isophytol.tab,isophytol,17.86944632,7478.22832239,-75.67689103,83.90802577,-12603.92678393,0.0,0.0,-9.08962142,-498770.0,-2.0,0.82627698,0.5959315,640.0240699542836
PVAP_isopimaricacid.tab,isopimaricacid,16.03175518,7152.82974204,-82.91095308,68.60057698,-10440.77270771,0.0,0.0,-7.35142774,-795010.0,-2.0,1.03268348,0.48633953,709.6142973836394
PVAP_isoprene.tab,isoprene,13.82423325,2242.33342377,-52.73326693,51.86922386,-5949.48177408,0.0,0.0,-5.13039565,178160.0,-2.0,0.67192806,0.16833905,296.30895262030566
PVAP_isopropalin.tab,isopropalin,17.1600505,7883.15415243,-47.23843743,114.81071108,-17385.16741395,0.0,0.0,-13.16920552,380240.0,-2.0,1.07777746,0.47663669,675.7930401679984
PVAP_isopropenylacetate.tab,isopropenylacetate,14.22427305,3292.67070127,-55.03742591,60.2630499,-7703.57711674,0.0,0.0,-6.21844834,149900.0,-2.0,0.92304253,0.18010772,397.81186997948157
PVAP_isopropenylchloroformate.tab,isopropenylchloroformate,14.30169607,3307.5368181,-52.58316771,60.81889236,-7798.85532532,0.0,0.0,-6.27828673,172770.0,-2.0,1.11576654,0.17938603,394.1521921404312
PVAP_isopropenylpyrazine.tab,isopropenylpyrazine,14.53387932,4136.23793228,-47.57702313,65.00344834,-9037.75981383,0.0,0.0,-6.80767364,188890.0,-2.0,1.01437322,0.1966908,464.7237814383017
PVAP_isopropoxyethylsalicylate.tab,isopropoxyethylsalicylate,16.08185424,6538.3482031,-47.31687225,93.17702769,-14021.92937187,0.0,0.0,-10.39939194,277600.0,-2.0,1.10438954,0.33718438,617.6781220447893
PVAP_isopropoxytrimethylsilane.tab,isopropoxytrimethylsilane,15.19932579,3288.35914083,-53.98649324,74.34077588,-9056.64937755,0.0,0.0,-7.9743384,284750.0,-2.0,0.78238533,0.28074501,364.76632833749545
PVAP_isopropyl-2-methylbutyrate.tab,isopropyl-2-methylbutyrate,15.06424163,4151.86889314,-47.34996638,75.13794995,-10040.49537645,0.0,0.0,-8.09577781,282370.0,-2.0,0.85356339,0.28055336,444.8136154286125
PVAP_isopropyl-isobutyl-ether.tab,isopropyl-isobutyl-ether,14.7864111,3487.80174181,-48.44997798,70.27780357,-8935.19917341,0.0,0.0,-7.47728704,276800.0,-2.0,0.7665084,0.25173635,391.4648296248739
PVAP_isopropyl-isothiocyanate.tab,isopropyl-isothiocyanate,14.65026211,3784.63637803,-47.08428017,67.46581727,-8955.63988587,0.0,0.0,-7.1184928,240690.0,-2.0,0.93984227,0.17875164,424.34336978418236
PVAP_isopropyl-propyl-amine.tab,isopropyl-propyl-amine,14.5043233,3198.33672619,-54.93852933,63.07060884,-7881.65163755,0.0,0.0,-6.55559618,184140.0,-2.0,0.74387151,0.22588706,378.460673793587
PVAP_isopropyl-trifluoroacetate.tab,isopropyl-trifluoroacetate,14.05697541,3160.37667137,-49.1531404,56.53582286,-7288.80441105,0.0,0.0,-5.72953393,170770.0,-2.0,1.17705821,0.2202237,383.9869641483506
PVAP_isopropylacetate.tab,isopropylacetate,14.27532533,3339.6774064,-49.5386138,60.85390294,-7871.59742721,0.0,0.0,-6.28180646,193970.0,-2.0,0.90360788,0.18768601,395.36859397775606
PVAP_isopropylamine.tab,isopropylamine,13.51973458,2204.35286619,-73.25158242,44.04307919,-4907.18070425,0.0,0.0,-4.15376573,-17813.49756909,-2.0,0.72009729,0.13630857,320.89268580134524
PVAP_isopropylbenzene.tab,isopropylbenzene,14.70987247,3880.73246242,-45.29148634,68.93739702,-9212.12154271,0.0,0.0,-7.30576672,262230.0,-2.0,0.85162599,0.23435657,429.8445607542184
PVAP_isopropylbenzylalcohol.tab,isopropylbenzylalcohol,14.26507989,4110.47857464,-89.22048238,30.08445478,-4280.58066457,0.0,0.0,-2.32879973,-701770.0,-2.0,0.94667018,0.26349585,515.3204614734051
PVAP_isopropylbutadecanoate.tab,isopropylbutadecanoate,18.4321543,7854.96209324,-47.17779259,136.90654468,-19499.76277001,0.0,0.0,-15.96159044,584790.0,-2.0,0.8616461,0.52120776,615.8084430630128
PVAP_isopropylbutyrate.tab,isopropylbutyrate,14.90364632,4004.15211597,-48.2967164,72.31072202,-9616.50522604,0.0,0.0,-7.73844609,258990.0,-2.0,0.88401069,0.24454256,437.6044660574681
PVAP_isopropylcarbamate.tab,isopropylcarbamate,14.55751869,4119.73544025,-81.41294946,65.46312945,-8222.63732667,0.0,0.0,-6.98666907,-226090.0,-2.0,1.03679032,0.16515891,495.90721893533146
PVAP_isopropylchloroacetate.tab,isopropylchloroacetate,14.9098129,4186.64635987,-57.84488012,70.65291263,-9456.88070571,0.0,0.0,-7.53894414,134000.0,-2.0,1.10619625,0.2050199,464.6519157194243
PVAP_isopropylchloroformate.tab,isopropylchloroformate,14.38489265,3592.61755883,-49.64232792,62.66086545,-8279.3547486,0.0,0.0,-6.51210321,190320.0,-2.0,1.08574956,0.18742849,417.4911663069351
PVAP_isopropylcyclohexane.tab,isopropylcyclohexane,14.83393256,3762.94588364,-45.40070526,71.71518359,-9371.00196207,0.0,0.0,-7.66121017,294570.0,-2.0,0.78588316,0.26674011,413.7536271893491
PVAP_isopropylcyclopropane.tab,isopropylcyclopropane,14.12989424,2806.09767097,-47.03406504,58.36127091,-7156.6615723,0.0,0.0,-5.95898177,226720.0,-2.0,0.69887947,0.19996443,342.053741732439
PVAP_isopropyldecanoate.tab,isopropyldecanoate,17.00397678,6305.67118155,-47.29055642,110.75671295,-15512.23795672,0.0,0.0,-12.63208162,454810.0,-2.0,0.86724009,0.41041608,556.4018615231909
PVAP_isopropyldisulfide.tab,isopropyldisulfide,15.45335658,4402.44340369,-48.38452556,82.4947009,-10974.8940503,0.0,0.0,-9.03464728,321870.0,-2.0,0.9458177,0.26388863,454.70052859221033
PVAP_isopropylformate.tab,isopropylformate,13.77318646,2796.1552115,-58.50719382,53.90581093,-6604.07511855,0.0,0.0,-5.42593083,112400.0,-2.0,0.89853365,0.16282386,363.93592366346445
PVAP_isopropylhexanoate.tab,isopropylhexanoate,15.56250463,4705.49547893,-47.9513053,84.16415869,-11424.8403027,0.0,0.0,-9.24568746,319260.0,-2.0,0.87853004,0.29909269,477.9057789857646
PVAP_isopropylisobutyrate.tab,isopropylisobutyrate,14.83131455,3914.36849719,-47.75054662,70.80966936,-9392.75731871,0.0,0.0,-7.54509964,256320.0,-2.0,0.86668429,0.24943135,431.024377493634
PVAP_isopropylisocyanate.tab,isopropylisocyanate,13.80663145,2697.70752066,-49.5257711,52.07756382,-6422.74510214,0.0,0.0,-5.16129666,162510.0,-2.0,0.83394202,0.16946023,343.1282902161106
PVAP_isopropyllactate.tab,isopropyllactate,14.32586149,3930.66573493,-65.43171231,53.5408821,-7385.33201318,0.0,0.0,-5.3384551,-81725.23930675,-2.0,0.98435315,0.22294242,470.3407279087402
PVAP_isopropyllaurate.tab,isopropyllaurate,17.73901481,7101.05165707,-47.42791881,124.48645272,-17585.1933388,0.0,0.0,-14.38278958,521240.0,-2.0,0.86519976,0.46522546,588.6384940885268
PVAP_isopropylmethacrylate.tab,isopropylmethacrylate,14.79060678,3870.20693333,-48.43337725,69.90764275,-9254.81154021,0.0,0.0,-7.43028986,245530.0,-2.0,0.88605252,0.24020107,428.899641004641
PVAP_isopropylmethylamine.tab,isopropylmethylamine,13.79711177,2415.25740625,-64.17616058,48.83309013,-5676.26761288,0.0,0.0,-4.74560634,63865.30883939,-2.0,0.717306,0.16931027,327.3111061065888
PVAP_isopropylmethylphosphonofluoridate.tab,isopropylmethylphosphonofluoridate,14.42597348,4313.8850108,-57.18974918,65.00726774,-9050.26348723,0.0,0.0,-6.84721282,78419.84722363,-2.0,1.1319583,0.20551191,497.0391803940965
PVAP_isopropyln-propylsulfide.tab,isopropyln-propylsulfide,14.95656693,3703.55223085,-48.47717345,73.11307027,-9409.72656877,0.0,0.0,-7.83675209,286500.0,-2.0,0.84279706,0.23296774,406.7155648162584
PVAP_isopropylnitrate.tab,isopropylnitrate,13.69644075,2783.86893342,-56.5559882,50.49346877,-6276.5333961,0.0,0.0,-4.97469513,95624.30752602,-2.0,1.02122606,0.1708838,363.21339555703537
PVAP_isopropylpalmitate.tab,isopropylpalmitate,19.12779447,8573.44564375,-47.4098419,149.52859146,-21388.87852531,0.0,0.0,-17.56861112,644540.0,-2.0,0.85407683,0.5803697,638.2963998479306
PVAP_isopropylpentadecanoate.tab,isopropylpentadecanoate,18.79117234,8248.94761619,-47.09087316,143.4743241,-20507.42922864,0.0,0.0,-16.797607,618230.0,-2.0,0.86368659,0.54694432,629.115936642988
PVAP_isopropylphenylacetate.tab,isopropylphenylacetate,15.74121792,5754.83768239,-45.88275678,87.2178726,-12736.14987595,0.0,0.0,-9.63576585,296150.0,-2.0,1.01015906,0.29297932,563.2699106557878
PVAP_isopropylpropionate.tab,isopropylpropionate,14.5629942,3614.98865889,-49.81696275,66.1206979,-8633.95779161,0.0,0.0,-6.95296076,218700.0,-2.0,0.88824238,0.21715514,413.3274583715889
PVAP_isopropylstearate.tab,isopropylstearate,19.89338011,9463.76976025,-46.8828241,163.65791103,-23607.50444846,0.0,0.0,-19.36704377,720400.0,-2.0,0.86267163,0.62858679,666.4403154112377
PVAP_isopropyltridecanoate.tab,isopropyltridecanoate,18.09700062,7511.0451176,-47.01349495,130.81440127,-18591.39689395,0.0,0.0,-15.18578218,556320.0,-2.0,0.86452477,0.49253047,604.2677744894173
PVAP_isopropyltrimethylsilane.tab,isopropyltrimethylsilane,14.96239023,2708.23900688,-55.66482311,70.14163983,-8100.38207615,0.0,0.0,-7.43887801,284980.0,-2.0,0.6977923,0.27670569,317.4807616560991
PVAP_isopropylurea(mono).tab,isopropylurea(mono),15.03720268,5256.46851368,-86.49553,77.90575914,-9977.33828912,0.0,0.0,-8.67985481,-428360.0,-2.0,1.01778605,0.16663612,591.0098163055721
PVAP_isopulegone.tab,isopulegone,15.11461662,4939.65069752,-41.97843892,76.22324665,-10962.63084134,0.0,0.0,-8.23064993,291130.0,-2.0,0.91847058,0.27523052,512.5879381997939
PVAP_isopulegylacetate.tab,isopulegylacetate,15.83525314,5665.93540435,-44.20362969,90.3860446,-12998.16660313,0.0,0.0,-10.04323548,351980.0,-2.0,0.93182921,0.3497878,549.3276227980715
PVAP_isoquinoline.tab,isoquinoline,14.66119432,4744.86872582,-43.28805697,67.31360912,-9893.04330551,0.0,0.0,-7.09728788,208980.0,-2.0,1.10208897,0.19460695,515.7499038619034
PVAP_isoquinolineoxide.tab,isoquinolineoxide,14.99533078,5838.78035777,-52.35066244,72.45214513,-11234.72874443,0.0,0.0,-7.77573094,68551.17989975,-2.0,1.22858939,0.19619399,615.016336908123
PVAP_isoquinolone-3-methyl.tab,isoquinolone-3-methyl,14.94162656,5007.73590582,-42.80946742,72.71615033,-10674.76384986,0.0,0.0,-7.78524974,246800.0,-2.0,1.06737996,0.22275668,527.9003892657947
PVAP_isoserine.tab,isoserine,19.17474956,9027.49299787,-84.84371011,138.30436106,-18384.10148585,0.0,0.0,-16.39013307,-575280.0,-2.0,1.45981092,0.11954356,705.0164749967666
PVAP_isosorbide.tab,isosorbide,14.8567244,5361.19584789,-112.69693372,60.04466795,-6073.39042629,0.0,0.0,-6.63497807,-1423300.0,-2.0,1.41733408,0.17121883,636.3334825459056
PVAP_isothiocyanatocyclohexane.tab,isothiocyanatocyclohexane,15.1600675,4946.05029189,-41.25879889,77.75806275,-11131.23505025,0.0,0.0,-8.42915021,312150.0,-2.0,1.04286472,0.22488669,510.44632897165707
PVAP_isothiocyanatopropene.tab,isothiocyanatopropene,14.69287983,3762.58542102,-50.37992258,67.57640966,-8900.51475195,0.0,0.0,-7.13308096,215680.0,-2.0,1.00464324,0.16388989,423.8543377512583
PVAP_isotridecylacetate.tab,isotridecylacetate,17.80584708,7181.88668054,-48.08457005,125.11364083,-17703.72567151,0.0,0.0,-14.46061849,510850.0,-2.0,0.86849467,0.46346048,592.6820378459086
PVAP_isouron.tab,isouron,15.94228736,7035.81384791,-56.51431536,88.96409643,-13802.82019442,0.0,0.0,-9.89491068,47014.0196413,-2.0,1.09017771,0.32179035,677.8356075006416
PVAP_isovalericacid.tab,isovalericacid,14.21206918,3153.79125569,-111.14428443,63.44639823,-5999.23221853,0.0,0.0,-6.92621709,-583310.0,-2.0,0.93951376,0.18051311,439.8787058513542
PVAP_isovaleryldiethylamide.tab,isovaleryldiethylamide,15.48889859,5037.61165946,-46.18186933,82.40353168,-11590.81123397,0.0,0.0,-9.01837059,298150.0,-2.0,0.84684039,0.30835407,509.59949904748015
PVAP_isovaline.tab,isovaline,14.36988867,4132.09350048,-143.08268559,1168.02796917,-117780.0,0.0,0.0,-155.40528194,8943000.0,-2.0,1.14614079,0.16972347,566.8195449603264
PVAP_isovanillin.tab,isovanillin,14.45690184,5421.4704557,-77.52638702,51.26660396,-7896.25332129,0.0,0.0,-5.12129068,-510530.0,-2.0,1.22288422,0.20659999,628.5689867039158
PVAP_isovertal.tab,isovertal,16.78498665,5941.8826428,-46.711257,107.05776159,-14825.55493615,0.0,0.0,-12.16066018,454400.0,-2.0,0.8448853,0.39766925,535.0857022651211
PVAP_isoxaben.tab,isoxaben,17.74535859,10188.16206963,-54.32693424,117.79735893,-19512.71861549,0.0,0.0,-13.54972352,71788.12270768,-2.0,1.12924097,0.48878533,830.4480847375861
PVAP_itaconicanhydride.tab,itaconicanhydride,14.62853278,5164.32154208,-51.69771858,66.49868653,-10055.49150401,0.0,0.0,-7.01702626,78175.7206151,-2.0,1.31190825,0.14186954,567.6036689686536
PVAP_itraconazole.tab,itraconazole,23.78354689,21974.78853117,-43.02699648,,,,,,,,1.2757874,0.91844304,1189.62462148436
PVAP_jacinthaflor.tab,jacinthaflor,15.29142096,5614.47097343,-44.0086451,78.96684438,-11836.26233883,0.0,0.0,-8.58367992,252490.0,-2.0,1.11232289,0.24513015,570.0486332665979
PVAP_jasmacyclate.tab,jasmacyclate,15.43780005,5561.14832596,-44.08244279,83.20862285,-12204.523849,0.0,0.0,-9.13287764,294510.0,-2.0,1.04089105,0.29712424,558.0771145175198
PVAP_jasmal_1_a.tab,jasmal_1_a,16.33050379,6356.38411303,-45.86639867,98.65396636,-14414.94470347,0.0,0.0,-11.09557612,360080.0,-2.0,0.98760138,0.36032518,588.5825458835888
PVAP_jasmal_2_b.tab,jasmal_2_b,16.11828116,6084.99403395,-45.12552323,94.89896574,-13811.61552335,0.0,0.0,-10.61599843,354150.0,-2.0,0.98600631,0.36090808,574.2578323997249
PVAP_jasmea_e.tab,jasmea_e,18.66055715,9988.07582496,-45.4602645,140.75260212,-21918.7158654,0.0,0.0,-16.45835421,504440.0,-2.0,1.0417855,0.53467203,756.7490062957597
PVAP_jasmea_z.tab,jasmea_z,18.29013444,9728.70925137,-43.31211351,133.60507652,-21041.8768618,0.0,0.0,-15.5386074,499730.0,-2.0,1.02709319,0.54232038,754.9015420739512
PVAP_jasminlacton.tab,jasminlacton,15.67943541,6405.71331541,-41.46273672,85.00771728,-13209.48234928,0.0,0.0,-9.34162648,288800.0,-2.0,1.01207974,0.27602451,620.5834407761741
PVAP_jasmolacton_cis.tab,jasmolacton_cis,15.95088082,6481.75944382,-44.03141078,90.03967042,-13724.06196949,0.0,0.0,-9.98700737,296900.0,-2.0,0.97760206,0.30958471,615.9910129316062
PVAP_jasmonan.tab,jasmonan,15.77814764,5784.98343069,-42.06891701,89.16319563,-13025.12684278,0.0,0.0,-9.88312449,357750.0,-2.0,0.98545183,0.31051556,560.4452258227209
PVAP_jasmon_trans.tab,jasmon_trans,15.61134833,5686.85353169,-44.50502889,84.54044356,-12436.09708652,0.0,0.0,-9.28996896,292880.0,-2.0,0.93093762,0.29296861,561.8202013172454
PVAP_jasmorange.tab,jasmorange,15.48280128,5295.1741346,-46.25680191,82.21944443,-11813.08413543,0.0,0.0,-8.99679224,277870.0,-2.0,0.95231122,0.28287815,533.6413735441714
PVAP_jasmylone.tab,jasmylone,15.70546361,5329.75893057,-45.7177708,87.01710474,-12323.72063476,0.0,0.0,-9.60958713,325650.0,-2.0,0.8832533,0.31636502,526.4335845645847
