COSMO_name,Molecule name,COSMO calculational method,CAS number,Molecular Weight,Sum Formula,file_name,SMILES
isobutylmethacrylate,,,,,,,O=C(OCC(C)C)C(=C)C
isobutylnitrate,ISOBUTYLNITRATE,BP-TZVP,000543-29-3,119.12,C4H9NO3,,C[C@@H](ON(=O)=O)CC
isobutylnitrite,,,,,,,[O][N]OCC(C)C
isobutylphenylacetate,,,,,,,c1(ccccc1)CC(=O)OCC(C)C
isobutylpropionate,,,,,,,O=C(OCC(C)C)CC
isobutylsalicylate,,,,,,,c1(c(cccc1)O)C(=O)OCC(C)C
isobutylvinylether,,,,,,,C=COCC(C)C
isobutyricacid_anion,,,,,,,[O]C(=O)C(C)C
isobutyricacid,,,,,,,O=C(C(C)C)O
isobutyricanhydride,,,,,,,CC(C)C(=O)OC(=O)C(C)C
isobutyrylchloride,,,,,,,O=C(C(C)C)Cl
isocamphylcyclohexanol_a,,,,,,,[C@@H]1(C[C@H]2C([C@H]([C@@H]1C2)C)(C)C)[C@H]1CC[C@@H](CC1)O
isocaproicacid,,,,,,,O=C(O)CCC(C)C
isocil,,,,,,,[nH]1c(c(c(=O)n(c1=O)C(C)C)Br)C
isocyanatobenzene,,,,,,,c1(N=C=O)ccccc1
isocyanatomethane,,,,,,,CN=C=O
isocyanicacid,,,,,,,O=C=N
isocyclocitral,,,,,,,[C@@H]1([C@@H](C=C(C[C@H]1C)C)C)C=O
isocyclogeraniol,,,,,,,C1=C(C[C@H]([C@H]([C@H]1C)CO)C)C
isodamascon,,,,,,,[C@@H]1(C(=CC(CC1)(C)C)C)C(=O)/C=C/C
isodecyladehyde,,,,,,,O=CCCCCCCC(C)C
isoeugenolmethylether,,,,,,,c1(cc(c(cc1)OC)OC)/C=C/C
isoeugenylacetate,,,,,,,c1(cc(c(cc1)OC(=O)C)OC)/C=C/C
isoeugenylphenylacetate,,,,,,,c1(cc(c(cc1)OC(=O)Cc1ccccc1)OC)/C=C/C
isofreshalnitrile,,,,,,,[C@@H]1(C[C@@H]2C[C@H]([C@H]1C=C2C)C#N)C(C)C
isofreshal_a,,,,,,,C1[C@@H]([C@@H]2C[C@H]([C@H]1C(=C2)C)C=O)C(C)C
isofreshal_b,,,,,,,[C@@H]1(C[C@@H]2C[C@H]([C@H]1C=C2C)C=O)C(C)C
isofreshal_d,,,,,,,C1[C@@H]([C@@H]2C[C@H]([C@H]1C=C2C)C=O)C(C)C
isogeraniol,,,,,,,C(=C(\CCO)/C)\CC=C(C)C
isojasmone,,,,,,,CC/C=C/CC1=C(C)C(=O)CC1
isoleucinate_anion,,,,,,,[O]C(=O)[C@@H](N)[C@@H](C)CC
isoleucine,,,,,,,[O]C(=O)[C@@H]([NH3])[C@H](CC)C
isolongifolanon,,,,,,,[C@H]12[C@@]3(C(CCC1=O)(C)C)CC[C@@H](C2(C)C)C3
isomaltol,isomaltol,BP-TZVP,003420-59-5,126.11,C6H6O3,,o1ccc(c1C(=O)C)O
isomesityloxide,,,,,,,O=C(C)CC(=C)C
isoniazid,isoniazid,BP-TZVP,000054-85-3,137.14,C6H7N3O,,NNC(=O)c1ccncc1
isonicotinaldehydeoxime,,,,,,,O/N=C/c1ccncc1
isonicotinicacidethylester,,,,,,,O=C(OCC)c1ccncc1
isonicotinicacid,,,,,,,O=C(O)c1ccncc1
isonipecoticacid,,,,,,,[O]C(=O)C1CC[NH2]CC1
isonitrobutane,,,,,,,CC(C)CN(=O)=O
isonitrosoacetophenone,,,,,,,O=C(c1ccccc1)/C=N\O
isononylalcohol,,,,,,,OCC[C@@H](CC(C)(C)C)C
isooctanol,,,,,,,CC(C)CCCCCO
isopentanol,3-METHYL-1-BUTANOL,BP-TZVP,000123-51-3,88.15,C5H12O,,CC(CCO)C
isopentyl(trimethyl)silane,,,,,,,CC(C)CC[Si](C)(C)C
isopentylbutanoate,,,,,,,O=C(OCCC(C)C)CCC
isopentylcyclohexanol_p,,,,,,,[C@@H]1(CC[C@@H](CC1)O)CCC(C)C
isopentyldimethylpyrazine,,,,,,,c1(c(ncc(n1)C)C)CCC(C)C
isopentylideneisopentylamine,,,,,,,CC(C)CC/N=C/CC(C)C
isopentyrate,,,,,,,CC(C(=O)O[C@@H](CC(=C)C)C)C
isophoronediisocyanate,,,,,,,CC1(C)C[C@H](C[C@@](C)(CN=C=O)C1)N=C=O
isophorone,,,,,,,CC1=CC(=O)CC(C)(C)C1
isophthalamide,,,,,,,c1(cc(ccc1)C(=O)N)C(=O)N
isophytol,,,,,,,CC(CCC[C@@H](CCC[C@@H](CCC[C@@](C=C)(C)O)C)C)C
isopimaricacid,,,,,,,C1C[C@@](C)(C(=O)O)[C@@H]2CC=C3C[C@](C=C)(C)CC[C@@H]3[C@@]2(C)C1
isoprene,,,,,,,C=CC(=C)C
isopropalin,,,,,,,c1(c(cc(cc1N(=O)=O)C(C)C)N(=O)=O)N(CCC)CCC
isopropenylacetate,,,,,,,O=C(OC(=C)C)C
isopropenylchloroformate,,,,,,,ClC(=O)OC(=C)C
isopropenylpyrazine,,,,,,,CC(=C)c1cnccn1
isopropoxyethylsalicylate,,,,,,,c1(c(cccc1)O)C(=O)OCCOC(C)C
isopropoxytrimethylsilane,,,,,,,CC(C)O[Si](C)(C)C
isopropyl-2-methylbutyrate,,,,,,,CC[C@@H](C(=O)OC(C)C)C
isopropyl-isobutyl-ether,,,,,,,CC(COC(C)C)C
isopropyl-isothiocyanate,,,,,,,CC(C)N=C=S
isopropyl-propyl-amine,,,,,,,CCCNC(C)C
isopropyl-trifluoroacetate,,,,,,,CC(C)OC(=O)C(F)(F)F
isopropylacetate,,,,,,,O=C(OC(C)C)C
isopropylamine,,,,,,,C(C)(C)N
isopropylamine_cation,,,,,,,C(C)(C)[NH3]
isopropylbenzene,,,,,,,c1ccc(cc1)C(C)C
isopropylbenzylalcohol,,,,,,,O[C@@H](c1ccccc1)C(C)C
isopropylbutadecanoate,,,,,,,CCCCCCCCCCCCCC(=O)OC(C)C
isopropylbutyrate,,,,,,,O=C(OC(C)C)CCC
isopropylcarbamate,,,,,,,O=C(OC(C)C)N
isopropylchloroacetate,,,,,,,O=C(OC(C)C)CCl
isopropylchloroformate,ISOPROPYLCHLOROFORMATE,BP-TZVP,000108-23-6,122.55,C4H7ClO2,,O=C(OC(C)C)Cl
isopropylcyclohexane,,,,,,,C1CC(CCC1)C(C)C
isopropylcyclopropane,,,,,,,C1CC1C(C)C
isopropyldecanoate,,,,,,,C(=O)(OC(C)C)CCCCCCCCC
isopropyldisulfide,,,,,,,S(SC(C)C)C(C)C
isopropylformate,,,,,,,O=COC(C)C
isopropylhexanoate,,,,,,,C(C(=O)OC(C)C)CCCC
isopropylisobutyrate,ISOPROPYLISOBUTYRATE,BP-TZVP,000617-50-5,130.19,C7H14O2,,O=C(OC(C)C)C(C)C
isopropylisocyanate,,,,,,,O=C=NC(C)C
isopropyllactate,,,,,,,O=C(OC(C)C)[C@@H](O)C
isopropyllaurate,,,,,,,C(=O)(OC(C)C)CCCCCCCCCCC
isopropylmethacrylate,,,,,,,O=C(OC(C)C)C(=C)C
isopropylmethylamine,,,,,,,N(C)C(C)C
isopropylmethylphosphonofluoridate,,,,,,,C[P@](=O)(F)OC(C)C
isopropyln-propylsulfide,,,,,,,S(CCC)C(C)C
isopropylnitrate,,,,,,,O=N(=O)OC(C)C
isopropylpalmitate,,,,,,,CCCCCCCCCCCCCCC(=O)OCC(C)C
isopropylpentadecanoate,,,,,,,C(=O)(OC(C)C)CCCCCCCCCCCCCC
isopropylphenylacetate,,,,,,,c1(ccccc1)CC(=O)OC(C)C
isopropylpropionate,,,,,,,O=C(OC(C)C)CC
isopropylstearate,,,,,,,C(=O)(OC(C)C)CCCCCCCCCCCCCCCCC
isopropyltridecanoate,,,,,,,C(=O)(OC(C)C)CCCCCCCCCCCC
isopropyltrimethylsilane,,,,,,,CC(C)[Si](C)(C)C
isopropylurea(mono),,,,,,,NC(=O)NC(C)C
isopulegone,,,,,,,C[C@H]1CC[C@@H](C(=C)C)C(=O)C1
isopulegylacetate,,,,,,,C(=O)(C)O[C@@H]1C[C@H](CC[C@@H]1C(=C)C)C
isoquinolineoxide,,,,,,,c1cc2c[n+]([O-])ccc2cc1
isoquinoline,,,,,,,c1cc2c(cc1)ccnc2
isoquinoline_cation,,,,,,,c1cc2=CN[CH]C=c2cc1
isoquinolone-3-methyl,,,,,,,c1ccc2cc(C)ncc2c1
isoserine,,,,,,,[NH3]C[C@@H](O)C(=O)[O]
isosorbide,,,,,,,O[C@H]1[C@H]2[C@@H](OC1)[C@@H](CO2)O
isothiocyanatocyclohexane,,,,,,,N(=C=S)C1CCCCC1
isothiocyanatopropene,,,,,,,S=C=NCC=C
isotridecylacetate,,,,,,,O(CCCCCCCCCCCCC)C(=O)C
isouron,,,,,,,CN(C)C(=O)Nc1cc(on1)C(C)(C)C
isovalericacid,,,,,,,O=C(CC(C)C)O
isovaleryldiethylamide,,,,,,,CC(C)CC(=O)N(CC)CC
isovaline,,,,,,,CC[C@@](C)([NH3])C(=O)[O]
isovanillin,,,,,,,O=Cc1ccc(OC)c(O)c1
isovertal,,,,,,,C(CCCCCCC)(OCC)OCC
isoxaben,,,,,,,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1
itaconicanhydride,ITACONICANHYDRIDE,BP-TZVP,002170-03-8,112.08,C5H4O3,,O=C1OC(=O)CC1=C
itraconazole,,,,,,,Clc1c([C@@]2(O[C@@H](COc3ccc(N4CCN(CC4)c4ccc(n5ncn(c5=O)[C@H](C)CC)cc4)cc3)CO2)Cn2ncnc2)ccc(Cl)c1
i_anion,,,,,,,[I]
jacinthaflor,,,,,,,c1(ccccc1)[C@H]1CO[C@H](O1)C
jasmacyclate,,,,,,,C1(CCCCCCC1)OC(=O)OC
jasmal_1_a,,,,,,,[C@@H]1(COCC[C@H]1OC(=O)C)CCCCC
jasmal_2_b,,,,,,,[C@@H]1(COC[C@H]([C@H]1OC(=O)C)C)CCCC
jasmea_e,,,,,,,c1(ccccc1)/C=C(\CCCCC)/C=N/c1ccccc1C(=O)OC
jasmea_z,,,,,,,c1(c(cccc1)/N=C\C(=C\c1ccccc1)\CCCCC)C(=O)OC
jasminlacton,,,,,,,[C@@H]1(CCCC(=O)O1)C/C=C\CC
jasmolacton_cis,,,,,,,C(C[C@]1(CCC(=O)O1)C)/C=C\CC
jasmonan,,,,,,,C1C2(OC[C@H](O2)CCCC)CCC1
jasmon_trans,,,,,,,C1C(=C(C(=O)C1)C/C=C/CC)C
jasmorange,,,,,,,c1(ccc(cc1)C)C[C@H](C)C=O
jasmylone,,,,,,,C1[C@@H]([C@@H](C(=O)C1)CCCCC)C
javanol,,,,,,,[C@@H]12C[C@H](C([C@@]1(C2)C)(C)C)C[C@H]1[C@@H]([C@@H]1C)CO
jononepoxid_beta,,,,,,,[C@@]12([C@@](CCCC1(C)C)(C)O2)/C=C/C(=O)C
karanal_a,,,,,,,[C@@H]1(C[C@@H](C=C(C1)C)C)[C@H]1OC[C@](CO1)(C)[C@@H](C)CC
karenylacetate,,,,,,,C1(=CC(C[C@H](CC1)OC(=O)C)(C)C)C
kephalis,,,,,,,C1(C(CC(=O)CC1(C)C)(C)C)C(=C)OCC
ketoprofen,,,,,,,C[C@H](C(=O)O)c1cccc(c1)C(=O)c1ccccc1
khusinil,,,,,,,c1(ccccc1)[C@@H](CC(C)(C)C#N)C
koavone_a,,,,,,,C(=C(\C(=O)C)/C)(\C)/[C@@H](C(C)(C)C)C
koavone_b,,,,,,,C(=C)([C@@H](C(C)(C)C)C)[C@@H](C(=O)C)C
kohinool,,,,,,,[C@H]([C@@H]([C@@H]([C@@H](C)O)C)C)(C(C)(C)C)C
kresylcaprylat_para,,,,,,,c1cc(ccc1C)OC(=O)CCCCCCC
kresylisobutyrate_para,,,,,,,c1cc(ccc1C)OC(=O)C(C)C
kresylphenylacetat_para,,,,,,,c1(ccc(cc1)C)OC(=O)Cc1ccccc1
kr,,,,,,,[Kr]
k_cation,POTASSIUM-ION,BP-TZVP,007440-09-7,39.1,K,,[K]
l-glucose,,,,,,,O1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1CO
l-homoserine,,,,,,,O=C([C@@H](N)CCO)O
l-norleucine,DL-NORLEUCINE,BP-TZVP,000616-06-8,131.17,C6H13NO2,,O=C(O)[C@@H](N)CCCC
l-pyroglutamic_acid,,,,,,,Fc1ccc(cc1)c1nc(c(s1)C(=O)O)C
l-rhamnose,,,,,,,C[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C=O
labetolol,,,,,,,C[C@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(c1)C(=O)N
labienoxim_e,,,,,,,CC(/C(=N\O)/C(C/C=C(/C=C)\C)(C)C)C
labienoxim_z,,,,,,,CC(C)/C(=N/O)/C(C)(C/C=C(\C)/C=C)C
lactate_anion,,,,,,,O=C([C@H](C)O)[O]
lacticacid,D-2-HYDROXYPROPANOICACID,BP-TZVP,010326-41-7,90.08,C3H6O3,,C(=O)([C@H](O)C)O
lactobionic_acid,,,,,,,O=C(O)[C@@H](O)[C@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@@H](O)CO
lactofen,,,,,,,CCOC(=O)[C@@H](C)OC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1N(=O)=O
lactoscaton,,,,,,,[C@H]12[C@@]3(CCCC1(C)C)OC(=O)[C@@](C2)(CC3)C
lavandulol,,,,,,,CC(=C)[C@@H](CC=C(C)C)CO
lavandulylacetate,,,,,,,CC(=C)[C@@H](CC=C(C)C)COC(=O)C
lavonax,,,,,,,c1(ccccc1)C(=O)CCC=C
leaf_acetal,,,,,,,C(C)O[C@H](C)OCC/C=C\CC
leguminal,,,,,,,CO[C@H](CC)OCC/C=C\CC
lemonile,,,,,,,CC/C(=C/CC/C(=C/C#N)/C)/C
leucamine,"1-butanamine,3-methyl-",BP-TZVP,000107-85-7,87.16,C5H13N,,NCCC(C)C
leucinate_anion,,,,,,,[O]C(=O)[C@@H](N)CC(C)C
leucine,,,,,,,[O]C(=O)[C@@H]([NH3])CC(C)C
levoglucosan,,,,,,,[C@H]12O[C@H]([C@H]([C@H]([C@@H]1O)O)O)OC2
levomenol,,,,,,,C1C(=CC[C@H](C1)[C@](CCC=C(C)C)(O)C)C
levulinate_anion,,,,,,,O=C([O])CCC(=O)C
licoris,,,,,,,c1(c(cc(cc1)C)O)C(=O)OCC
lidocaine,,,,,,,CCN(CC)CC(=O)Nc1c(C)cccc1C
lilial,,,,,,,c1(ccc(cc1)C(C)(C)C)C[C@H](C)C=O
lilivert,,,,,,,CCCCCCO[C@@H](C)OCC
limetol,,,,,,,[C@]1(CCCC(O1)(C)C)(C=C)C
limoneneoxide,,,,,,,C1[C@H](CC[C@@]2([C@H]1O2)C)C(=C)C
limonenoxide,,,,,,,[C@@H]1(C[C@@H]2[C@@](CC1)(C)O2)C(=C)C
linalooloxide,,,,,,,[C@@](CC[C@@H]1C(C)(C)O1)(C=C)(C)O
linalool,,,,,,,O[C@@](C=C)(CCC=C(C)C)C
linalylacetate,,,,,,,C(=C)[C@@](CCC=C(C)C)(OC(=O)C)C
linalylbenzoate,,,,,,,c1(ccccc1)C(=O)O[C@@](C=C)(CCC=C(C)C)C
linalylbutyrate,,,,,,,C(CC)C(=O)O[C@@](C=C)(CCC=C(C)C)C
linalylcinnamate,,,,,,,O=C(O[C@@](C=C)(CCC=C(C)C)C)/C=C/c1ccccc1
linalylformiate,,,,,,,C(=C)[C@@](CCC=C(C)C)(OC=O)C
linalylhexanoate,,,,,,,O=C(O[C@@](C=C)(CCC=C(C)C)C)CCCCC
linalylisobutyrate,,,,,,,C(C)(C(=O)O[C@@](C=C)(CCC=C(C)C)C)C
linalylisovalerate,,,,,,,CC(=CCC[C@@](C=C)(C)OC(=O)CC(C)C)C
linalylphenylacetate,,,,,,,O=C(O[C@@](C=C)(CCC=C(C)C)C)Cc1ccccc1
linalylpropionate,,,,,,,C(C)C(=O)O[C@@](C=C)(CCC=C(C)C)C
linalylvalerate,,,,,,,CC(=CCC[C@@](C=C)(C)OC(=O)CCCC)C
linuron,Linuron,BP-TZVP,000330-55-2,249.1,C9H10Cl2N2O2,,O=C(N(OC)C)Nc1ccc(c(Cl)c1)Cl
li_cation,,,,,,,[Li]
lobeline,,,,,,,CN1[C@@H](CCC[C@H]1C[C@@H](O)c1ccccc1)CC(=O)c1ccccc1
longicyclen,,,,,,,C1[C@]2([C@H]3[C@@H](C(CC1)(C)C)[C@@H]1[C@H](C3)[C@]21C)C
longifolen,,,,,,,[C@@H]12[C@H]3CC[C@@H]1C(=C)[C@]3(CCCC2(C)C)C
lorazepam,LORAZEPAM,BP-TZVP,000846-49-1,321.16,C15H10Cl2N2O2,,O[C@H]1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O
lovastatin,,,,,,,C1[C@H](CC(=O)O[C@@H]1CC[C@@H]1[C@@H]2C(=C[C@@H](C[C@@H]2OC(=O)[C@H](CC)C)C)C=C[C@@H]1C)O
lumazine,,,,,,,c1cnc2c(=O)[nH]c(=O)[nH]c2n1
lyral_a,,,,,,,C1=C(CC[C@H](C1)C=O)CCCC(C)(O)C
lyral_b,,,,,,,C1(=CCC[C@H](C1)C=O)CCCC(O)(C)C
lyrame_super_e,,,,,,,c1(c(cccc1)/N=C/[C@H]1CC=C(CC1)CCCC(C)(C)O)C(=O)OC
lyrame_super_z,,,,,,,C1[C@H](CC=C(C1)CCCC(O)(C)C)/C=N\c1c(cccc1)C(=O)OC
lysinate_anion,,,,,,,O=C([O])[C@@H](N)CCCCN
lysine,,,,,,,O=C([O])[C@@H]([NH3])CCCCN
m-anisidine_cation,,,,,,,[NH3]c1cc(OC)ccc1
m-chloroacetophenone,,,,,,,O=C(c1cccc(Cl)c1)C
m-chloroanisole,,,,,,,O(c1cccc(Cl)c1)C
m-chlorobenzaldehyde,,,,,,,Clc1cccc(C=O)c1
m-chlorobenzylalcohol,,,,,,,OCc1cc(Cl)ccc1
m-chlorobenzylselenopropionicacid,,,,,,,c1c(cccc1C[Se]CCC(=O)O)Cl
m-cyanobenzoicacid,m-cyanobenzoicacid,BP-TZVP,001877-72-1,147.13,C8H5NO2,,OC(=O)c1cccc(C#N)c1
m-difluorobenzene,,,,,,,Fc1cccc(F)c1
m-dimethoxybenzene,,,,,,,O(c1cccc(OC)c1)C
m-ethoxyphenol,,,,,,,c1(cccc(c1)OCC)O
m-ethylaniline,M-ETHYLANILINE,BP-TZVP,000587-02-0,121.18,C8H11N,,CCc1cccc(N)c1
m-ethylphenol,,,,,,,c1(O)cc(CC)ccc1
m-ethyltoluene,,,,,,,c1(CC)cc(C)ccc1
m-fluoroaniline,M-FLUOROANILINE,BP-TZVP,000372-19-0,111.12,C6H6FN,,Nc1cccc(F)c1
m-fluoroanisole,,,,,,,COc1cc(F)ccc1
m-fluorobenzylselenopropionicacid,,,,,,,c1c(cccc1C[Se]CCC(=O)O)F
m-fluorophenetole,,,,,,,Fc1cccc(c1)OCC
m-fluorophenylaceticacid,,,,,,,O=C(O)Cc1cccc(F)c1
m-hydroxyacetanilide,,,,,,,O=C(Nc1cccc(O)c1)C
m-hydroxyacetophenone,m-hydroxyacetophenone,BP-TZVP,000121-71-1,136.15,C8H8O2,,O=C(c1cccc(O)c1)C
m-hydroxyphenylacetate,,,,,,,O=C(Oc1cccc(O)c1)C
m-hydroxyphenylaceticacid,,,,,,,OC(=O)Cc1cc(O)ccc1
m-isopropylphenol,,,,,,,Oc1cccc(C(C)C)c1
m-methoxyacetophenone,m-methoxyacetophenone,BP-TZVP,000586-37-8,150.18,C9H10O2,,COc1cccc(c1)C(=O)C
m-methoxyphenylaceticacid,,,,,,,OC(=O)Cc1cc(OC)ccc1
m-methylacetophenone,,,,,,,CC(=O)c1cccc(C)c1
m-methylbenzylalcohol,,,,,,,C(c1cc(C)ccc1)O
m-methylphenylaceticacid,,,,,,,Cc1cccc(CC(=O)O)c1
m-nitroanisole,,,,,,,O=N(=O)c1cccc(OC)c1
m-nitrobenzaldehyde,m-nitrobenzaldehyde,BP-TZVP,000099-61-6,151.12,C7H5NO3,,O=Cc1cccc(N(=O)=O)c1
m-nitrobenzylalcohol,,,,,,,O=N(=O)c1cccc(CO)c1
m-propoxyphenol,,,,,,,c1c(cccc1O)OCCC
m-t-butylphenyl-n-methylcarbamate,,,,,,,C(=O)(Oc1cc(C(C)(C)C)ccc1)NC
m-terephthalanisidide,,,,,,,COc1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1cc(ccc1)OC
m-terphenyl,,,,,,,c1(cc(ccc1)c1ccccc1)c1ccccc1
m-toluenethiol,,,,,,,Sc1cccc(C)c1
m-tolylacetonitrile,,,,,,,N#CCc1cc(C)ccc1
m-trifluoromethylphenol,,,,,,,FC(F)(F)c1cccc(O)c1
maceal_derivate_a,,,,,,,C1[C@@H]([C@@H]2C[C@H]([C@H]1C(=C2)C)C1OCCO1)C(C)C
maceal_derivate_b,,,,,,,[C@@H]1(C[C@@H]2C[C@H]([C@H]1C(=C2)C)C1OCCO1)C(C)C
mafenide_anion,,,,,,,c1cc(ccc1CN)S(=O)(=O)[NH]
mafenide,,,,,,,c1cc(ccc1CN)S(=O)(=O)N
magnolan,,,,,,,c12c(cccc1)[C@H]1[C@H](C2)[C@@H](O[C@@H](O1)C)C
magnolione,,,,,,,C(C[C@H]1[C@H](CC(=O)C)CCC1=O)CCC
magnolol,,,,,,,Oc1ccc(CC=C)cc1c1cc(CC=C)ccc1O
mahagonat_a,,,,,,,C1[C@@H]([C@@]2(C=C[C@]1(CC2)C(C)C)C)C(=O)OC
mahagonat_b,,,,,,,[C@@H]1(C[C@@]2(C=C[C@]1(CC2)C(C)C)C)C(=O)OC
majantol,,,,,,,c1(cccc(c1)C)CC(C)(C)CO
malathion,,,,,,,CCOC(=O)C[C@H](S[P](OC)([S])OC)C(=O)OCC
maleamicacid,maleamicacid,BP-TZVP,000557-24-4,115.09,C4H5NO3,,O=C(O)/C=C/C(=O)N
maleicacid_anion,,,,,,,C(=O)([O])/C=C\C(=O)O
maleicanhydride,,,,,,,O1C(=O)C=CC1=O
maleichydrazine,,,,,,,[nH]1c(=O)ccc(O)n1
maleimide,,,,,,,N1C(=O)C=CC1=O
maleonitrile,,,,,,,N#C/C=C\C#N
malicacid,,,,,,,OC(=O)C[C@@H](C(=O)O)O
malondialdehyde,,,,,,,C(C=O)C=O
maltol,,,,,,,c1(=O)c(c(occ1)CC)C
maltose,,,,,,,OC[C@H]1O[C@H](O[C@H]2[C@@H](CO)O[C@H](O)[C@@H]([C@H]2O)O)[C@@H](O)[C@H](O)[C@@H]1O
maltylisobutyrate,,,,,,,c1(c(c(=O)cco1)OC(=O)C(C)C)C
mandaril_a,,,,,,,C(CCCC/C=C/CC#N)CCC=C
mandelicacidethylester,,,,,,,C(=O)([C@H](c1ccccc1)O)OCC
mandelicacid_anion,,,,,,,c1ccc(cc1)[C@H](O)C(=O)[O]
mandelicacid,,,,,,,c1ccc(cc1)[C@H](O)C(=O)O
mandelonitrile,,,,,,,N#C[C@@H](O)c1ccccc1
mannose,,,,,,,[C@@H](C=O)([C@H]([C@@H]([C@@H](CO)O)O)O)O
manzanate,,,,,,,CCOC(=O)[C@@H](CCC)C
maritima,,,,,,,C(=C(\CCC=C(C)C)/C)/CCc1ccncc1
massoia_lacton,,,,,,,[C@@H]1(CC=CC(=O)O1)CCCCC
mayol,,,,,,,[C@H]1(CC[C@H](CC1)CO)C(C)C
mechlorethamine,,,,,,,CN(CCCl)CCCl
meclofenamic_acid,,,,,,,Clc1ccc(c(Cl)c1Nc1ccccc1C(=O)O)C
mefenamic_acid,,,,,,,O=C(O)c1c(Nc2cccc(c2C)C)cccc1
mefloral,,,,,,,c1c(cc(cc1)C(C)(C)C)C[C@H](C)C=O
mefranal,,,,,,,c1(ccccc1)CC[C@@H](CC=O)C
meloxicam,,,,,,,Cc1c[nH]/c(=N\C(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)/s1
melusat,,,,,,,[C@H](C)(CC(=O)OCC)CC(C)(C)C
menadione,,,,,,,CC1=CC(=O)c2ccccc2C1=O
"mentha1,3dienal",,,,,,,C1(=CC=C(CC1)C(C)C)C=O
mentha1_4dienal,,,,,,,C1(=CCC(=CC1)C(C)C)C=O
menthadienylformiate,,,,,,,C1(=CC=C(CC1)C(C)C)CCOC=O
menthofuran,,,,,,,c12c(CC[C@H](C1)C)c(co2)C
mentholcarboxamide,,,,,,,[C@@H]1(CC[C@@H](C[C@H]1C(C)C)C)C(=O)NCC
menthol,MENTHOL,BP-TZVP,000089-78-1,156.27,C10H20O,,C1[C@@H](C(C)C)[C@H](O)C[C@H](C)C1
menthone-8-thioacetate,,,,,,,C[C@H]1CC[C@H](C(=O)C1)C(C)(C)OC(=S)C
menthone,,,,,,,[C@@H]1(CC[C@@H](CC1=O)C)C(C)C
menthylacetate,,,,,,,[C@@H]1([C@@H](C[C@@H](CC1)C)OC(=O)C)C(C)C
menthylisovalerate,,,,,,,O([C@H]1[C@@H](CC[C@@H](C1)C)C(C)C)C(=O)CC(C)C
menthyllactate,,,,,,,[C@@H]1(CC[C@@H](C[C@H]1C(C)C)C)OC(=O)[C@@H](C)O
meobal,,,,,,,c1cc(ccc1)OC(=O)NC
meparfynolcarbamate,,,,,,,CC[C@@](C)(OC(=O)N)C#C
meperidine,,,,,,,CCOC(=O)C1(CCN(C)CC1)c1ccccc1
mercapto-butanedioicacid,,,,,,,O=C(O)[C@@H](S)CC(=O)O
mercaptoacetaldehyde,,,,,,,SCC=O
mercaptoaceticacid,,,,,,,SCC(=O)O
mercaptomethylbutylformate,,,,,,,SC(CCOC=O)(C)C
mercaptomethylpentanone,,,,,,,CC([C@H](C(=O)C)S)C
mesitenelactone,,,,,,,o1c(=O)cc(C)cc1C
"meso-2,3-diethyl-2,3-dimethylsuccinonitrile","Meso-2,3-diethyl-2,3-dimethylsuccinonitrile",BP-TZVP,085688-81-9,164.25,C10H16N2,,CC[C@@](C#N)(C)[C@@](C#N)(C)CC
mestranol,,,,,,,[C@@]12([C@H]([C@H]3[C@H](c4c(CC3)cc(cc4)OC)CC2)CC[C@@]1(C#C)O)C
meta-tert-butylcyclohexylacetat,,,,,,,[C@@H]1(C[C@@H](CCC1)OC(=O)C)C(C)(C)C
metalaxyl,,,,,,,c1ccc(c(c1C)N(C(=O)COC)[C@@H](C)C(=O)OC)C
metamitron,,,,,,,c1(c(=O)n(c(nn1)C)N)c1ccccc1
methabenzthiazuron,,,,,,,c1ccc2c(c1)sc(n2)N(C)C(=O)NC
methacrylalcohol,,,,,,,OCC(=C)C
methacrylicacid,,,,,,,C=C(C)C(=O)O
methacrylicanhydride,,,,,,,C(=C)(C(=O)OC(=O)C(=C)C)C
methadone,,,,,,,CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1
methanediamine,,,,,,,C(N)N
methanesulfenamide,,,,,,,CSN
methanesulfenylbromide,,,,,,,CSBr
methanesulfenylchloride,,,,,,,CSCl
methanesulfonate_anion,,,,,,,CS([O])([O])[O]
methanesulfonicacid,,,,,,,S([O])([O])(O)C
methanesulfonyl-chloride,,,,,,,CS(=O)(=O)Cl
methanesulfonylfluoride,fluoromethylsulfone,BP-TZVP,000558-25-8,98.1,CH3FO2S,,O=S(=O)(F)C
methanesulphonylacetonitrile,METHYLSULFONYLACETONITRILE,BP-TZVP,002274-42-2,119.14,C3H5NO2S,,N#CCS(=O)(=O)C
