Temperature (°C),Phase 1 x(1) input,Phase 1 x(2) input,Phase 1 x(3) input,Phase 2 x(1) input,Phase 2 x(2) input,Phase 2 x(3) input,Compound 1,COSMO_name,Compound 3,Phase 1 x(1) output,Phase 1 x(2) output,Phase 1 x(3) output,Phase 2 x(1) output,Phase 2 x(2) output,Phase 2 x(3) output,SMILES,KV
30.0,0.9669,0,0.0331,0,1.0,0,h2o,4-octanone,lacticacid,0.98033519,0.00030246,0.01936235,0.05712287,0.92826678,0.01461035,CCCCC(CCC)=O,0.7545752452569031
30.0,0.9543,0,0.0457,0,1.0,0,h2o,4-octanone,lacticacid,0.97282147,0.00035347,0.02682506,0.06012647,0.91959647,0.02027706,CCCCC(CCC)=O,0.7558998936069481
30.0,0.9407,0,0.0593,0,1.0,0,h2o,4-octanone,lacticacid,0.96469979,0.00041579,0.03488442,0.06339947,0.91015758,0.02644295,CCCCC(CCC)=O,0.7580160426918378
40.0,0.999,0,0.0010033,0,1.0,0,h2o,4-octanone,lacticacid,0.99927804,0.00017752,0.00054444,0.05378825,0.94573867,0.00047308,CCCCC(CCC)=O,0.8689295422819778
40.0,0.998,0,0.0020129,0,1.0,0,h2o,4-octanone,lacticacid,0.99872729,0.00017992,0.00109278,0.05404921,0.94500156,0.00094923,CCCCC(CCC)=O,0.8686377861966728
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,4-octanone,lacticacid,0.9976138,0.00018485,0.00220134,0.05457585,0.94351324,0.00191091,CCCCC(CCC)=O,0.8680667229959934
40.0,0.9897,0,0.0103,0,1.0,0,h2o,4-octanone,lacticacid,0.9941744,0.00020075,0.00562485,0.05619485,0.9389314,0.00487375,CCCCC(CCC)=O,0.8664675502457843
40.0,0.9787,0,0.0213,0,1.0,0,h2o,4-octanone,lacticacid,0.98809146,0.00023145,0.01167709,0.0590413,0.93086733,0.01009137,CCCCC(CCC)=O,0.8642024682519361
40.0,0.9669,0,0.0331,0,1.0,0,h2o,4-octanone,lacticacid,0.98152748,0.00026853,0.018204,0.06208948,0.92221272,0.01569781,CCCCC(CCC)=O,0.8623275104372664
40.0,0.9543,0,0.0457,0,1.0,0,h2o,4-octanone,lacticacid,0.97442685,0.00031365,0.0252595,0.06537374,0.91287986,0.02174641,CCCCC(CCC)=O,0.8609200498822225
40.0,0.9407,0,0.0593,0,1.0,0,h2o,4-octanone,lacticacid,0.96672561,0.00036898,0.0329054,0.06893071,0.90276848,0.02830081,CCCCC(CCC)=O,0.8600658250621478
20.0,0.999,0,0.0010033,0,1.0,0,h2o,5-nonanol,lacticacid,0.99933533,4.4581e-05,0.00062009,0.17199678,0.82754546,0.00045776,CCCCC(O)CCCC,0.7382154203422083
20.0,0.998,0,0.0020129,0,1.0,0,h2o,5-nonanol,lacticacid,0.9987098,4.5326e-05,0.00124488,0.17213482,0.8269466,0.00091858,CCCCC(O)CCCC,0.7378863826232247
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,5-nonanol,lacticacid,0.99744439,4.6863e-05,0.00250875,0.17241274,0.82573779,0.00184947,CCCCC(O)CCCC,0.7372077727952167
20.0,0.9897,0,0.0103,0,1.0,0,h2o,5-nonanol,lacticacid,0.99352976,5.1885e-05,0.00641836,0.17326664,0.82201449,0.00471887,CCCCC(O)CCCC,0.7352142915012558
20.0,0.9787,0,0.0213,0,1.0,0,h2o,5-nonanol,lacticacid,0.98658362,6.1849e-05,0.01335453,0.17473413,0.81549191,0.00977396,CCCCC(O)CCCC,0.7318834882245949
20.0,0.9669,0,0.0331,0,1.0,0,h2o,5-nonanol,lacticacid,0.97905748,7.4305e-05,0.02086821,0.17627388,0.80852048,0.01520563,CCCCC(O)CCCC,0.728650420903374
20.0,0.9543,0,0.0457,0,1.0,0,h2o,5-nonanol,lacticacid,0.97088152,9.0011e-05,0.02902847,0.17788113,0.80105825,0.02106062,CCCCC(O)CCCC,0.7255160192734925
20.0,0.9407,0,0.0593,0,1.0,0,h2o,5-nonanol,lacticacid,0.96197654,0.00010998,0.03791348,0.17956843,0.7930358,0.02739577,CCCCC(O)CCCC,0.7225865312284707
30.0,0.999,0,0.0010033,0,1.0,0,h2o,5-nonanol,lacticacid,0.99939011,4.0759e-05,0.00056913,0.16865236,0.83085633,0.00049131,CCCCC(O)CCCC,0.8632649833957092
30.0,0.998,0,0.0020129,0,1.0,0,h2o,5-nonanol,lacticacid,0.99881579,4.1412e-05,0.0011428,0.16881418,0.83020004,0.00098578,CCCCC(O)CCCC,0.8626006300315014
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,5-nonanol,lacticacid,0.99765328,4.2761e-05,0.00230395,0.16913988,0.82887579,0.00198432,CCCCC(O)CCCC,0.8612686907267952
30.0,0.9897,0,0.0103,0,1.0,0,h2o,5-nonanol,lacticacid,0.99405112,4.7166e-05,0.00590171,0.17013839,0.82480236,0.00505926,CCCCC(O)CCCC,0.8572532367737487
30.0,0.9787,0,0.0213,0,1.0,0,h2o,5-nonanol,lacticacid,0.98763756,5.5903e-05,0.01230654,0.17185291,0.81768199,0.0104651,CCCCC(O)CCCC,0.8503689907967633
30.0,0.9669,0,0.0331,0,1.0,0,h2o,5-nonanol,lacticacid,0.98065676,6.6835e-05,0.01927641,0.1736407,0.81010309,0.01625621,CCCCC(O)CCCC,0.8433214483402252
30.0,0.9543,0,0.0457,0,1.0,0,h2o,5-nonanol,lacticacid,0.97303712,8.0639e-05,0.02688224,0.17551064,0.80201103,0.02247834,CCCCC(O)CCCC,0.836178086349947
30.0,0.9407,0,0.0593,0,1.0,0,h2o,5-nonanol,lacticacid,0.96469493,9.8247e-05,0.03520682,0.17745935,0.79335606,0.02918459,CCCCC(O)CCCC,0.8289470619612904
40.0,0.999,0,0.0010033,0,1.0,0,h2o,5-nonanol,lacticacid,0.9994349,3.8522e-05,0.00052658,0.16662639,0.832854,0.00051961,CCCCC(O)CCCC,0.9867636446503855
40.0,0.998,0,0.0020129,0,1.0,0,h2o,5-nonanol,lacticacid,0.99890336,3.9116e-05,0.00105752,0.16680841,0.83214909,0.0010425,CCCCC(O)CCCC,0.9857969589227628
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,5-nonanol,lacticacid,0.99782695,4.0341e-05,0.00213271,0.16717474,0.83072703,0.00209822,CCCCC(O)CCCC,0.9838280872692491
40.0,0.9897,0,0.0103,0,1.0,0,h2o,5-nonanol,lacticacid,0.99448718,4.4339e-05,0.00546849,0.16829702,0.8263555,0.00534747,CCCCC(O)CCCC,0.9778695764278621
40.0,0.9787,0,0.0213,0,1.0,0,h2o,5-nonanol,lacticacid,0.98852417,5.2265e-05,0.01142356,0.17022423,0.81872294,0.01105282,CCCCC(O)CCCC,0.9675460189293005
40.0,0.9669,0,0.0331,0,1.0,0,h2o,5-nonanol,lacticacid,0.98200921,6.2181e-05,0.01792861,0.1722322,0.81061391,0.01715389,CCCCC(O)CCCC,0.9567886188611388
40.0,0.9543,0,0.0457,0,1.0,0,h2o,5-nonanol,lacticacid,0.97486852,7.4712e-05,0.02505676,0.1743291,0.80197595,0.02369494,CCCCC(O)CCCC,0.9456505948893632
40.0,0.9407,0,0.0593,0,1.0,0,h2o,5-nonanol,lacticacid,0.96701525,9.0727e-05,0.03289402,0.17651073,0.79276239,0.03072688,CCCCC(O)CCCC,0.9341175082887406
20.0,0.999,0,0.0010033,0,1.0,0,h2o,5-nonanone,lacticacid,0.99925111,5.4903e-05,0.00069399,0.03010246,0.96957281,0.00032474,CCCCC(CCCC)=O,0.4679318145794608
20.0,0.998,0,0.0020129,0,1.0,0,h2o,5-nonanone,lacticacid,0.99855139,5.5874e-05,0.00139274,0.03022946,0.96911888,0.00065165,CCCCC(CCCC)=O,0.46789063285322463
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,5-nonanone,lacticacid,0.99713742,5.7879e-05,0.0028047,0.03048559,0.96820225,0.00131216,CCCCC(CCCC)=O,0.4678432630940921
20.0,0.9897,0,0.0103,0,1.0,0,h2o,5-nonanone,lacticacid,0.99277624,6.4424e-05,0.00715934,0.03127648,0.96537413,0.0033494,CCCCC(CCCC)=O,0.4678364206756489
20.0,0.9787,0,0.0213,0,1.0,0,h2o,5-nonanone,lacticacid,0.98508509,7.7396e-05,0.01483751,0.03265168,0.96040369,0.00694463,CCCCC(CCCC)=O,0.4680455143753905
20.0,0.9669,0,0.0331,0,1.0,0,h2o,5-nonanone,lacticacid,0.97681849,9.3564e-05,0.02308794,0.03412012,0.95505927,0.01082061,CCCCC(CCCC)=O,0.46866935724884934
20.0,0.9543,0,0.0457,0,1.0,0,h2o,5-nonanone,lacticacid,0.96791227,0.00011387,0.03197386,0.03568692,0.94929661,0.01501647,CCCCC(CCCC)=O,0.4696483314807784
20.0,0.9407,0,0.0593,0,1.0,0,h2o,5-nonanone,lacticacid,0.95829604,0.00013954,0.04156442,0.03737746,0.94303962,0.01958293,CCCCC(CCCC)=O,0.47114647575979646
30.0,0.999,0,0.0010033,0,1.0,0,h2o,5-nonanone,lacticacid,0.99929816,4.8061e-05,0.00065377,0.03320214,0.96643357,0.00036428,CCCCC(CCCC)=O,0.5571990149440934
30.0,0.998,0,0.0020129,0,1.0,0,h2o,5-nonanone,lacticacid,0.99863886,4.8908e-05,0.00131223,0.03335131,0.96591784,0.00073085,CCCCC(CCCC)=O,0.5569526683584433
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,5-nonanone,lacticacid,0.99730598,5.0657e-05,0.00264336,0.03365194,0.96487711,0.00147095,CCCCC(CCCC)=O,0.5564697960171903
30.0,0.9897,0,0.0103,0,1.0,0,h2o,5-nonanone,lacticacid,0.9931897,5.6378e-05,0.00675392,0.03457273,0.96167814,0.00374913,CCCCC(CCCC)=O,0.5551042949872074
30.0,0.9787,0,0.0213,0,1.0,0,h2o,5-nonanone,lacticacid,0.98591285,6.7746e-05,0.0140194,0.0361789,0.95606682,0.00775428,CCCCC(CCCC)=O,0.5531106894731587
30.0,0.9669,0,0.0331,0,1.0,0,h2o,5-nonanone,lacticacid,0.97806523,8.1982e-05,0.02185278,0.03787629,0.95007517,0.01204854,CCCCC(CCCC)=O,0.5513504460302077
30.0,0.9543,0,0.0457,0,1.0,0,h2o,5-nonanone,lacticacid,0.96958269,9.9941e-05,0.03031736,0.03968602,0.94364149,0.01667249,CCCCC(CCCC)=O,0.5499321180999929
30.0,0.9407,0,0.0593,0,1.0,0,h2o,5-nonanone,lacticacid,0.96038988,0.00012279,0.03948733,0.04161966,0.93670729,0.02167305,CCCCC(CCCC)=O,0.5488608624589203
40.0,0.999,0,0.0010033,0,1.0,0,h2o,5-nonanone,lacticacid,0.99933885,4.3896e-05,0.00061726,0.03674575,0.96285416,0.00040009,CCCCC(CCCC)=O,0.6481709490328225
40.0,0.998,0,0.0020129,0,1.0,0,h2o,5-nonanone,lacticacid,0.99871623,4.4662e-05,0.00123911,0.03691631,0.96228114,0.00080255,CCCCC(CCCC)=O,0.6476826109062149
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,5-nonanone,lacticacid,0.99745698,4.6244e-05,0.00249677,0.03725985,0.9611254,0.00161475,CCCCC(CCCC)=O,0.6467355823724251
40.0,0.9897,0,0.0103,0,1.0,0,h2o,5-nonanone,lacticacid,0.99356362,5.1423e-05,0.00638495,0.0383106,0.95757788,0.00411151,CCCCC(CCCC)=O,0.6439376972411686
40.0,0.9787,0,0.0213,0,1.0,0,h2o,5-nonanone,lacticacid,0.98666438,6.1734e-05,0.01327388,0.04013852,0.95137291,0.00848858,CCCCC(CCCC)=O,0.63949500824175
40.0,0.9669,0,0.0331,0,1.0,0,h2o,5-nonanone,lacticacid,0.97920025,7.4685e-05,0.02072506,0.04206268,0.94477379,0.01316353,CCCCC(CCCC)=O,0.6351503928094779
40.0,0.9543,0,0.0457,0,1.0,0,h2o,5-nonanone,lacticacid,0.9711054,9.1085e-05,0.02880352,0.04410771,0.9377157,0.01817659,CCCCC(CCCC)=O,0.6310544683427581
40.0,0.9407,0,0.0593,0,1.0,0,h2o,5-nonanone,lacticacid,0.96230298,0.00011204,0.03758498,0.04628913,0.93013605,0.02357482,CCCCC(CCCC)=O,0.6272404561609451
20.0,0.999,0,0.0010033,0,1.0,0,h2o,benzene,lacticacid,0.99870316,0.00030257,0.00099427,0.00098327,0.99900703,9.6945e-06,c1ccccc1,0.009750369617910627
20.0,0.998,0,0.0020129,0,1.0,0,h2o,benzene,lacticacid,0.99769646,0.00030869,0.00199485,0.00098573,0.99899484,1.9428e-05,c1ccccc1,0.009739078126174902
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,benzene,lacticacid,0.99566352,0.00032131,0.00401517,0.00099065,0.99897033,3.9022e-05,c1ccccc1,0.009718642050025279
20.0,0.9897,0,0.0103,0,1.0,0,h2o,benzene,lacticacid,0.98940368,0.00036265,0.01023367,0.00100527,0.99889574,9.8989e-05,c1ccccc1,0.009672873954309645
20.0,0.9787,0,0.0213,0,1.0,0,h2o,benzene,lacticacid,0.97840194,0.00044483,0.02115322,0.00103061,0.99876496,0.00020444,c1ccccc1,0.00966472243942057
20.0,0.9669,0,0.0331,0,1.0,0,h2o,benzene,lacticacid,0.96662372,0.00054748,0.0328288,0.00105454,0.99862784,0.00031762,c1ccccc1,0.009675041427039673
20.0,0.9543,0,0.0457,0,1.0,0,h2o,benzene,lacticacid,0.95398363,0.00067613,0.04534024,0.00107769,0.99848209,0.00044022,c1ccccc1,0.00970925606040021
20.0,0.9407,0,0.0593,0,1.0,0,h2o,benzene,lacticacid,0.94038399,0.00083796,0.05877805,0.00110183,0.99832292,0.00057525,c1ccccc1,0.009786816677314066
30.0,0.999,0,0.0010033,0,1.0,0,h2o,benzene,lacticacid,0.99867757,0.0003338,0.00098863,0.00151155,0.99847262,1.5832e-05,c1ccccc1,0.01601408009063047
30.0,0.998,0,0.0020129,0,1.0,0,h2o,benzene,lacticacid,0.99767582,0.00034062,0.00198357,0.00151607,0.99845221,3.1714e-05,c1ccccc1,0.015988344247997298
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,benzene,lacticacid,0.9956527,0.00035469,0.00399261,0.00152508,0.99841127,6.365e-05,c1ccccc1,0.01594195275771989
30.0,0.9897,0,0.0103,0,1.0,0,h2o,benzene,lacticacid,0.98942224,0.00040076,0.010177,0.0015533,0.99828529,0.00016142,c1ccccc1,0.01586125577282107
30.0,0.9787,0,0.0213,0,1.0,0,h2o,benzene,lacticacid,0.97846776,0.00049244,0.0210398,0.00159795,0.99807074,0.00033131,c1ccccc1,0.0157468226884286
30.0,0.9669,0,0.0331,0,1.0,0,h2o,benzene,lacticacid,0.96673519,0.00060697,0.03265784,0.00164098,0.99784714,0.00051188,c1ccccc1,0.015674031105547704
30.0,0.9543,0,0.0457,0,1.0,0,h2o,benzene,lacticacid,0.95413999,0.00075048,0.04510954,0.0016849,0.99760849,0.00070661,c1ccccc1,0.01566431402315342
30.0,0.9407,0,0.0593,0,1.0,0,h2o,benzene,lacticacid,0.94058045,0.00093111,0.05848844,0.00172638,0.99735828,0.00091534,c1ccccc1,0.015649930140041346
40.0,0.999,0,0.0010033,0,1.0,0,h2o,benzene,lacticacid,0.99864802,0.0003714,0.00098058,0.0022536,0.99772183,2.4567e-05,c1ccccc1,0.025053539741785473
40.0,0.998,0,0.0020129,0,1.0,0,h2o,benzene,lacticacid,0.9976535,0.00037902,0.00196748,0.00226133,0.99768947,4.9198e-05,c1ccccc1,0.02500559090816679
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,benzene,lacticacid,0.99564492,0.00039476,0.00396032,0.00227834,0.99762282,9.8848e-05,c1ccccc1,0.024959599224305108
40.0,0.9897,0,0.0103,0,1.0,0,h2o,benzene,lacticacid,0.98945706,0.00044632,0.01009662,0.00232517,0.99742496,0.00024987,c1ccccc1,0.024747885926181237
40.0,0.9787,0,0.0213,0,1.0,0,h2o,benzene,lacticacid,0.97857171,0.00054893,0.02087936,0.0024007,0.99708858,0.00051072,c1ccccc1,0.024460519862677783
40.0,0.9669,0,0.0331,0,1.0,0,h2o,benzene,lacticacid,0.9669068,0.00067705,0.03241616,0.00247607,0.99673727,0.00078666,c1ccccc1,0.024267525826624746
40.0,0.9543,0,0.0457,0,1.0,0,h2o,benzene,lacticacid,0.95437366,0.00083768,0.04478866,0.00254736,0.9963747,0.00107794,c1ccccc1,0.02406725273763493
40.0,0.9407,0,0.0593,0,1.0,0,h2o,benzene,lacticacid,0.94087404,0.00103965,0.05808631,0.00261923,0.99599143,0.00138934,c1ccccc1,0.023918544662244856
20.0,0.999,0,0.0010033,0,1.0,0,h2o,butanone,lacticacid,0.84389929,0.15573241,0.0003683,0.42732012,0.57210973,0.00057014,CCC(C)=O,1.5480314960629922
20.0,0.998,0,0.0020129,0,1.0,0,h2o,butanone,lacticacid,0.84309466,0.15616552,0.00073982,0.42837282,0.57048402,0.00114316,CCC(C)=O,1.5451866670271148
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,butanone,lacticacid,0.84146535,0.15704201,0.00149264,0.4305194,0.56718269,0.0022979,CCC(C)=O,1.5394870832886698
20.0,0.9897,0,0.0103,0,1.0,0,h2o,butanone,lacticacid,0.836365,0.15980209,0.00383291,0.43723365,0.55693306,0.0058333,CCC(C)=O,1.5218985053131953
20.0,0.9787,0,0.0213,0,1.0,0,h2o,butanone,lacticacid,0.82711494,0.16485546,0.0080296,0.4496015,0.53842577,0.01197273,CCC(C)=O,1.4910742751818271
20.0,0.9669,0,0.0331,0,1.0,0,h2o,butanone,lacticacid,0.81626302,0.17106587,0.0126711,0.46301476,0.51855204,0.0184332,CCC(C)=O,1.45474347136397
20.0,0.9543,0,0.0457,0,1.0,0,h2o,butanone,lacticacid,0.80231272,0.17975442,0.01793286,0.47601139,0.49876714,0.02522147,CCC(C)=O,1.4064387944811927
20.0,0.9407,0,0.0593,0,1.0,0,h2o,butanone,lacticacid,0.5862832,0.38424295,0.02947385,0.51226465,0.45811689,0.02961846,CCC(C)=O,1.0049063831158807
30.0,0.999,0,0.0010033,0,1.0,0,h2o,butanone,lacticacid,0.87600073,0.12367408,0.00032519,0.43826635,0.56115303,0.00058062,CCC(C)=O,1.785479258279775
30.0,0.998,0,0.0020129,0,1.0,0,h2o,butanone,lacticacid,0.87524664,0.12409989,0.00065347,0.43943674,0.55939925,0.001164,CCC(C)=O,1.7812600425421214
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,butanone,lacticacid,0.87371682,0.12496369,0.00131948,0.44182295,0.55583795,0.0023391,CCC(C)=O,1.7727438081668536
30.0,0.9897,0,0.0103,0,1.0,0,h2o,butanone,lacticacid,0.86889965,0.1277033,0.00339705,0.4492833,0.54478449,0.00593221,CCC(C)=O,1.7462828041977598
30.0,0.9787,0,0.0213,0,1.0,0,h2o,butanone,lacticacid,0.86007484,0.13277399,0.00715117,0.4630566,0.52478987,0.01215353,CCC(C)=O,1.6995163029266538
30.0,0.9669,0,0.0331,0,1.0,0,h2o,butanone,lacticacid,0.84960882,0.13903991,0.01135127,0.47818696,0.50314027,0.01867277,CCC(C)=O,1.6449939081706277
30.0,0.9543,0,0.0457,0,1.0,0,h2o,butanone,lacticacid,0.83503788,0.14870081,0.01626131,0.49165238,0.48285145,0.02549617,CCC(C)=O,1.5679038158672332
30.0,0.9407,0,0.0593,0,1.0,0,h2o,butanone,lacticacid,0.56169267,0.40902476,0.02928257,0.55585968,0.41483464,0.02930568,CCC(C)=O,1.000789206685069
40.0,0.999,0,0.0010033,0,1.0,0,h2o,butanone,lacticacid,0.9059025,0.0938163,0.0002812,0.44479388,0.55461496,0.00059116,CCC(C)=O,2.102275960170697
40.0,0.998,0,0.0020129,0,1.0,0,h2o,butanone,lacticacid,0.90527651,0.09415835,0.00056515,0.44605211,0.55276284,0.00118505,CCC(C)=O,2.0968769353269043
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,butanone,lacticacid,0.9040017,0.09485682,0.00114148,0.44860676,0.54901215,0.00238109,CCC(C)=O,2.0859673406454777
40.0,0.9897,0,0.0103,0,1.0,0,h2o,butanone,lacticacid,0.89998258,0.0970757,0.00294172,0.4566007,0.53736301,0.00603629,CCC(C)=O,2.0519593979032673
40.0,0.9787,0,0.0213,0,1.0,0,h2o,butanone,lacticacid,0.89257219,0.10122099,0.00620682,0.47130329,0.51633889,0.01235782,CCC(C)=O,1.9910066668600024
40.0,0.9669,0,0.0331,0,1.0,0,h2o,butanone,lacticacid,0.8839786,0.10615301,0.00986839,0.48803594,0.49299208,0.01897199,CCC(C)=O,1.922501036136594
40.0,0.9543,0,0.0457,0,1.0,0,h2o,butanone,lacticacid,0.87253719,0.11332299,0.01413982,0.50466635,0.46943867,0.02589498,CCC(C)=O,1.8313514599195746
40.0,0.9407,0,0.0593,0,1.0,0,h2o,butanone,lacticacid,0.57345557,0.39754706,0.02899737,0.57182197,0.39916944,0.02900859,CCC(C)=O,1.0003869316424214
20.0,0.999,0,0.0010033,0,1.0,0,h2o,ccl4,lacticacid,0.9989112,8.6298e-05,0.0010025,0.00022103,0.99977806,9.1238e-07,ClC(Cl)(Cl)Cl,0.0009101047381546135
20.0,0.998,0,0.0020129,0,1.0,0,h2o,ccl4,lacticacid,0.99790055,8.811e-05,0.00201134,0.00022099,0.99977718,1.8254e-06,ClC(Cl)(Cl)Cl,0.0009075541678681874
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,ccl4,lacticacid,0.99585991,9.1858e-05,0.00404823,0.00022092,0.99977542,3.6536e-06,ClC(Cl)(Cl)Cl,0.0009025178905348758
20.0,0.9897,0,0.0103,0,1.0,0,h2o,ccl4,lacticacid,0.98957861,0.00010417,0.01031722,0.00022069,0.99977015,9.1619e-06,ClC(Cl)(Cl)Cl,0.0008880202225017979
20.0,0.9787,0,0.0213,0,1.0,0,h2o,ccl4,lacticacid,0.97854635,0.00012879,0.02132487,0.00022021,0.99976133,1.8461e-05,ClC(Cl)(Cl)Cl,0.0008657028155388521
20.0,0.9669,0,0.0331,0,1.0,0,h2o,ccl4,lacticacid,0.96674588,0.00015977,0.03309434,0.00021959,0.99975243,2.7982e-05,ClC(Cl)(Cl)Cl,0.0008455222252506018
20.0,0.9543,0,0.0457,0,1.0,0,h2o,ccl4,lacticacid,0.95409413,0.0001989,0.04570697,0.00021975,0.99974212,3.8137e-05,ClC(Cl)(Cl)Cl,0.0008343804019386977
20.0,0.9407,0,0.0593,0,1.0,0,h2o,ccl4,lacticacid,0.94049473,0.00024852,0.05925676,0.0002189,0.99973257,4.8527e-05,ClC(Cl)(Cl)Cl,0.0008189276632741986
30.0,0.999,0,0.0010033,0,1.0,0,h2o,ccl4,lacticacid,0.99891431,8.379e-05,0.0010019,0.00036627,0.99963207,1.6635e-06,ClC(Cl)(Cl)Cl,0.0016603453438466913
30.0,0.998,0,0.0020129,0,1.0,0,h2o,ccl4,lacticacid,0.99790423,8.5635e-05,0.00201014,0.00036627,0.9996304,3.3258e-06,ClC(Cl)(Cl)Cl,0.0016545116260558966
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,ccl4,lacticacid,0.9958647,8.9455e-05,0.00404585,0.00036628,0.99962708,6.6474e-06,ClC(Cl)(Cl)Cl,0.0016430169185708812
30.0,0.9897,0,0.0103,0,1.0,0,h2o,ccl4,lacticacid,0.98958668,0.00010203,0.01031128,0.00036721,0.99961609,1.6708e-05,ClC(Cl)(Cl)Cl,0.0016203613906323948
30.0,0.9787,0,0.0213,0,1.0,0,h2o,ccl4,lacticacid,0.97855931,0.00012735,0.02131333,0.00036728,0.99959924,3.3475e-05,ClC(Cl)(Cl)Cl,0.0015706133203962028
30.0,0.9669,0,0.0331,0,1.0,0,h2o,ccl4,lacticacid,0.96676306,0.00015944,0.0330775,0.00036707,0.99958247,5.0456e-05,ClC(Cl)(Cl)Cl,0.0015253873478950947
30.0,0.9543,0,0.0457,0,1.0,0,h2o,ccl4,lacticacid,0.95411447,0.00020024,0.04568529,0.00036652,0.99956567,6.7806e-05,ClC(Cl)(Cl)Cl,0.0014841976487398895
30.0,0.9407,0,0.0593,0,1.0,0,h2o,ccl4,lacticacid,0.94051746,0.00025229,0.05923025,0.0003656,0.9995487,8.5698e-05,ClC(Cl)(Cl)Cl,0.00144686203418017
40.0,0.999,0,0.0010033,0,1.0,0,h2o,ccl4,lacticacid,0.99891551,8.3588e-05,0.0010009,0.00058541,0.99941171,2.8849e-06,ClC(Cl)(Cl)Cl,0.002882305924667799
40.0,0.998,0,0.0020129,0,1.0,0,h2o,ccl4,lacticacid,0.99790635,8.5506e-05,0.00200814,0.00058558,0.99940865,5.765e-06,ClC(Cl)(Cl)Cl,0.0028708157797763104
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,ccl4,lacticacid,0.99586863,8.9479e-05,0.00404189,0.00058592,0.99940257,1.1512e-05,ClC(Cl)(Cl)Cl,0.002848172513353901
40.0,0.9897,0,0.0103,0,1.0,0,h2o,ccl4,lacticacid,0.9895957,0.0001026,0.0103017,0.0005868,0.99938453,2.8671e-05,ClC(Cl)(Cl)Cl,0.002783132880980809
40.0,0.9787,0,0.0213,0,1.0,0,h2o,ccl4,lacticacid,0.978576,0.00012916,0.02129484,0.00058787,0.999355,5.7125e-05,ClC(Cl)(Cl)Cl,0.0026825747458069657
40.0,0.9669,0,0.0331,0,1.0,0,h2o,ccl4,lacticacid,0.9667863,0.00016301,0.03305068,0.00058838,0.999326,8.5616e-05,ClC(Cl)(Cl)Cl,0.0025904459454389444
40.0,0.9543,0,0.0457,0,1.0,0,h2o,ccl4,lacticacid,0.95414303,0.00020631,0.04565066,0.00058828,0.99929732,0.00011439,ClC(Cl)(Cl)Cl,0.0025057688103523584
40.0,0.9407,0,0.0593,0,1.0,0,h2o,ccl4,lacticacid,0.94054993,0.00026186,0.05918821,0.00058754,0.99926873,0.00014372,ClC(Cl)(Cl)Cl,0.002428186289127514
20.0,0.999,0,0.0010033,0,1.0,0,h2o,ch2cl2,lacticacid,0.99299819,0.00602183,0.00097998,0.00197579,0.99800487,1.9336e-05,ClCCl,0.019731014918671807
20.0,0.998,0,0.0020129,0,1.0,0,h2o,ch2cl2,lacticacid,0.99192143,0.00611252,0.00196605,0.00198304,0.9979782,3.8763e-05,ClCCl,0.01971618219272145
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,ch2cl2,lacticacid,0.98974468,0.00629866,0.00395666,0.00199761,0.99792449,7.7902e-05,ClCCl,0.019688828456324275
20.0,0.9897,0,0.0103,0,1.0,0,h2o,ch2cl2,lacticacid,0.98302244,0.00689746,0.0100801,0.00204184,0.99776038,0.00019778,ClCCl,0.01962083709487009
20.0,0.9787,0,0.0213,0,1.0,0,h2o,ch2cl2,lacticacid,0.9711359,0.00804656,0.02081755,0.0021196,0.99747267,0.00040773,ClCCl,0.01958587826137081
20.0,0.9669,0,0.0331,0,1.0,0,h2o,ch2cl2,lacticacid,0.95830607,0.00942068,0.03227325,0.00219868,0.99716972,0.0006316,ClCCl,0.01957038724020667
20.0,0.9543,0,0.0457,0,1.0,0,h2o,ch2cl2,lacticacid,0.94441783,0.01106929,0.04451288,0.00228271,0.99684382,0.00087348,ClCCl,0.01962308437467987
20.0,0.9407,0,0.0593,0,1.0,0,h2o,ch2cl2,lacticacid,0.92933059,0.01305711,0.0576123,0.00236827,0.99649753,0.0011342,ClCCl,0.01968676827691309
30.0,0.999,0,0.0010033,0,1.0,0,h2o,ch2cl2,lacticacid,0.9930327,0.00599754,0.00096975,0.00296784,0.99700156,3.06e-05,ClCCl,0.03155452436194895
30.0,0.998,0,0.0020129,0,1.0,0,h2o,ch2cl2,lacticacid,0.99196443,0.00608998,0.00194559,0.00298081,0.99695786,6.1333e-05,ClCCl,0.03152411350798472
